,ID,Comments / Message
883,9dd7412f1f877e3f601e19883421531c,hiya im bck lol.ok.k lemme go to the bthrm then i call lol.ok call cause I am going to get off here and go run some errands.k.gimme a min.talkto you in a few.ok.  
884,9e1d96fcd5a9e85d74ff3735e6f2318e,"Katie, are you alright? Where are you?.HI!.Katie!!!!.NATHAN!.How are you today?.I missed you!.great how r u?.i missed u 2.I am done with studying and just have to go to a few classes tomorrow.dats cool.wat clases.Plant and ecology lab.oh.They are both two hours long.wow.There is a two hour gap in between so its no problem.good.Oh, I may have leave earlier than I wanted on Saturday morning.y?.I was hoping to meet a friend that afternoon but he won't be there till the evening.So I will have to go home.Can't get around explaining that to Mom.k.So what have you been doing all day?.been wit my dad most of the day.Had fun?.then my dads gf gave me a makeover.How was that?.fun.Do you look good now?.?.?.sry my dad gf wuz takin 2 me.so ur gunn b here at noon rite.Yes.i am so exited.You just have to be on tomorrow to give me your address so I can come.i wil.I am really excited too.I want to see you smile.i wanna c u smile 2!.You are such a sweetheart.brb in 1 sec.k.?.bk.I was wondering, since I described what I would do to you when I came over, maybe you could describe what you would do to me?.lol i wil show u.i m not good at dat stuff onolin or on da fone.Okay, but I am expecting to be thrilled.I can't wait to see you.lol.u wil b!.I am glad to hear it.Wonderful, soft-voiced gitl.girl*.awwww.i am doin a astrollogy thing.wen is ur b-day?.December 16th, 1982.kk.fav color.Blue.fav food.peanut butter.lol.with choclate.btw wat kinda car do u drive so i no its u?.A white plymouth Neon with some blue stripes on the side.like flams strips!?.No, more like paint splashes.dats cool.Flame would be nice though.so i will def no its u.Yep.i m soooooooooooooooo exsited.I can tell. I would hate to let you down..I would feel terrible forever.dont tel me dat.r u gunna cum.Yes.Like I said I would hate to dissapoint.k.brb ggp.k.sry.i m soooo tird.i had a long day.Yeah, maybe you should go to bed?.i will in a litle bit.r u up so late waitin 4 me?.Yeah.awwwwww.u r sooo sweet.i m soooo glad i met u.Me too.I somehow feel that you have had it rough in the relationship dept..ya.i hav mayb it wil bget beter tho.rite?.Yes,.I mean, you met me right?.huh.I was trying to be funny.lol k.u cunfused me.Sorry.lol.I like you, I don't want to confuse you.Though I bet you would look cute even if you were confused.lol.sry i m slow i m jus tired.Then you need to go to bed...and so do I.k.i wil go.But I just don't want you too.lol.I will talk to you tomorrow, okay beautiful?.k.hugs n kisses.sweet dreems.hugs and kisses.sweet dreams to you too.tyy.Bye.nite nite.Good night, Katiedid.  "
885,9e4c2428c8cf486c8c3a9950f7a01ea6,hi.hi.  
886,9e93017c97720a442709dbe35d65fdd1,k what happend yesterday nothing bad i hope.well have a nice day will not get to u untill tomorrow &gt;:D&lt;:-*.  
887,9e9691c2d7f2c8f28fd49ac0fe29dc30,u here?.when are you moving? :( does that mean i won't beable to come see you?.  
888,9ecc7bc0e4e6b3139c31591cae9db65f,im here.yahoo was actin up.ok baby.i liked ur voice.u sound wayyy cool.thank u...u have a sweet voice baby.4 relz?.yeah.cool.nobody said that 2 me b4.really.ya.u there?.im here.kk ur not talkin much.u mad at me?.u told me 2 call.no im not mad at u...u did what i told u to do.kk good thot u was.so tell me did u do what i told u to do last nite?.ya u said 2.did u get 2 fingers in that pussy?.ya u said 2.how did it feel?.k.u got those 2 fingers all the way in your pussy right?.ya think so.and u went in and out of that pussy with those 2 fingers for 5 mins right?.ya thats what u said rite?.yes thats right.kk.and what did u do after u took those fingers out of your pussy?.i wiped them cuz it was 2 ewwww.did u taste it some lil slut?.no it was 2 ewwwww.so if u cant taste your own pussy then u must dont want me to taste your pussy right lil slut?.no but it was 2 ewwww.dont b mad at me.u suppose to do as ur told to do right lil slut?.ya.sry.yeah u know u did a bad thing dont u lil slut?.ya said sry.ok.kk.so ur not mad?.will u do it the next time lil slut?.ill try 2.ok.k.u tehre?.im here.cool.ur not talkin much.im just lookin for somethin thats all.ooo.what u lookin 4?.my cd to install acrobat reader...remember i told u that i redid my computer.ya.ooo.u almsot done with it?.yeah its cleaned out now but now i have to reinstall some programs thats all.ooo cool.when u goin 2 b done?.well im kinda done now...its just only a few small programs i need to put back on here thats all.cool.what r u wearin over there my lil slut?.camo pants n a hoodie.nice.cool.lol.i wish u had a digital camera at your house so u can tak some pics for me right now lil slut.ooo.i dont tho.ok..that wouldve been cool tho.ya its a nice house i like it.thats good.what r u doin right now?.talkin 2 u n playin majong.ok.u done w ur programs?.yepp.cool.what u want 2 talk bout?.hmmmmm...i want u to play with that pussy for me right now lil slut.ooo.so go ahead and pull those pants down my lil white slut.not goin 2 cyber told u b4.its not cyber now just do what i told u to do lil slut.not goin 2 cyber.im tryin to see if im goin to be able to fuck u so do what im tellin u to do lil slut.u want me to able to fuck u right lil slut?.ya that b cool.so do as your told so i can see if i can lil slut.ya but its not the same as 4 relz.i know but its goin to give me a good idea if u ready or not tho my lil slut.thats dum cuz its not 4 relz.dont u want me to spend the nite with u tonite lil slut?.ya that b cool.then do as ur told cause u doin to get some dick tonite lil slut.u goin*.its not relz.its cyber stuff.im not try to fuckin cyber with u im tryin to see if u can take those fingers how i want u to before i come over there lil slut.ya but i did what u said b4.ya so do what im sayin right now...i wanna be able to ask u somethings while u doin it and this is the perfect time to see lil slut.its goin to be all real tonite but i gotta see if u really ready first my lil white slut.ya but cyber is grossssss.its not fuckin cyberin lil slut.im tryin to see if ur pussy is ready to take some dick.i did what u said b4 tho so u should now.i wasnt talkin to u then tho...i wanna know if u doin it right and i might have u try somethin new too so i can make sure u can take some dick lil slut.k.what u want me 2 do.take those pants off.k.k.u still have ur panties on?.ya.take those off too lil slut.k.k.u wanna see me stroke my dick while u doin this lil slut?.sry got booted again.back.ok.hate yahoo.so do u wanna see my dick while u do what i say lil slut?.that b cybering tho.dont want 2 cyber.its not cyberin lil slut...how many times do i have to tell u that.u want me 2 see?.u tehre?.ask if u can see this big black dick my lil white slut.can i see ur big black dick?.like that?.u know its like that and yes u can my lil slut.ok touch that pussy right now lil slut.k.is it wett lil slut?.dk.finger tthat hole lil slut.k.how does that feel lil slut?.k.u wish this big black dick was in that pussy instead of that finger lil slut?.ya that b cool.put 2 fingers in that pussy now lil white slut.k.make sure u get both of those fingers in ur pussy as deep as possible lil slut.k.tell me how that feel lil slut.its weird.its not 4 relz.do it hurt lil slut?.no.thats what im tryin to see right now...it doesnt matter if its not real cause m just tryin to see how much ur pussy can take thats all lil slut.k.try 3 fingers now lil slut.k i guess.u goin in and out of that pussy right?.ya like u said.good girl.k.this is dum its cyberin.r u takin those 3 fingers good lil slut?.and its not cyberin so stop sayin that shit lil slut.ya it is.its not 4 relz n ur not 4 relz.dont u see i have a big dick u lil fuckin slut?.ya but cyberin isnt 4 relz n i dont want 2 cyber i told u.and i told u that i'll be there tonite to make it real but i have to see if u can even take this dick first lil slut.every pussy cant take a dick this big so i have to find out first if u can take it.when u goin 2 come over?.i'll be over tonite.when tho?.it might be around 9 or 10.k that b cool.how does those 3 fingers feel lil slut?.dont want 2 do this anymore cuz its dum.k.the 3 fingers dont hurt u either?.no.ok...u have 1 more test to do lil slut.k.do u have a brush there with a nice round handle?.no.do u have anything there thats would be round like that?.dont think so.can u look and see real quick.k.dont see nuthin.ok.....so u think u can handle this big dick lil slut?.ya think so told u b4.u there?.im just askin u these things again cause its goin to happen thats all my lil slut.k.so u ready to be fucked for the first time lil slut?.ya think so.well u want it real right lil slut?.ya that b cool i think.u ready to finally suck this big black dick my lil white slut?.ya that b cool 2 i think.do u have a gown to wear?.whats a gown?.a long dress u sleep in.no.ok do u have a skirt?.ya but its ugly n i dont like it.u have any kind of dress that u like?.nope hate dresses.well i get there i wanna see u in a dress or skirt so everything will go easy ok lil slut.when i*.k.ill let u pick.i'll say wear the skirt lil slut.got like three.they all sux tho.well wear 1 of them for me lil slut.k.when u goin 2 get here?.i told u around 9 or 10 lil slut.which tho?.im nervous.i'll call u when im close by ok.u cant tho cuz ur not on the call list n it will go 2 dads vm told u that b4.nah u never told me that lil slut.ya i did i think.well u just call me around 9 and i'll let u know where im at ok.kk.do u have any tops that show your belly too lil slut?.not rely.well wear a good lookin top that match whatever skirt u goin to wear ok my lil white slut.kk.say u my good lil dirty white slut.im ur good lil dirty white slut.im goin 2 go get ready.say u ready to take some big black hard dick.im ready 2 take some big black hard dick.when u say ur parents will be back home?.im goin 2 go get ready.kk ill call u at 9 k?.ok.when u say ur parents will be back home?.sunday nite.ok so we have all nite and sunday mornin too then right?.ya.ok..go get ready and i'll see u tonite my lil white slut.kk cool.ttyl 2nite!!!!.  
889,9ed2d43e4aa631b3daa613d9f4fd58bc,:D.:).  
890,9ef3264c1769afad39959f21d16240ec,hey wassup.hey.juz talin 2 my friendz.u?.practicing guitar.kewl!.u went back to school ?.no.we go back on teh 9.ur lucky.long vacation.:).so u doin nething fun?.not right now.i'm just playing guitar.are u ?.nah.bored.are u alone ?.ya.:-&lt;.want me to come over ?.lol.my gramma gonna b home soon.y u wanna come over newayz?.yup.ur grandma may like me.omg.brb.sorry.phone.people from my creditcard.oh.thatz not gud.it was about a stupid plan.i didnt even understand it.lol.hey wanna see my pic ?.kk.there.................................................&gt;.see it ?.o ur a qt!.ur hot.not really but thanks.next time i let u see me on cam.haha.hey i got to go see u later.byeeee.kk.by.hey still there ?.ya.still alone ?.ya.can i come over ?.uh no.my gramma b home at 6.we got 45 minutes.omg.what can we do in 45 minutes ?.lol.i don even no ur name.i'm george.:).kewl.im lexa.i know :D.but nice meeting u.oookayy.u 2.i gotta go invisble my friend iz drivin me nutz.ok.gah.want me to go invisible too ?.y?.ur not drivin me nutz.lol.do u like nuts ?.some.do u like my nuts ?.oh gah!.lol.ya i gess.but u have never taste them.so u dont know.u'll only know if u eat them.:|.yeah i bought i bunch of nuts.oookaay.:-/ why ?.i dunno.:)).n i told u i done oral b4.yup.i juz didnt say b4 cuz i didnt want u thinkin i waz a slut ok?.i dont think ur a slut.:).im not.theres nothing wrong with having sex.no therez not.u juz gotta b carefull.yup.brb.kk.  
891,9f352a7d26506e492ca9e88ba53a5a99,hi.Hello.what ya doin bf?.Getting some lunch.What u doin gf.washin some clothes.Neato.neato? LOL.Lol.what u gettin 4 lunch?.Pizza yummy.i want pizza.Lol.Its really here.ur pizza?.Yeah.what kind?.Mac and cheese pizza.uummm.eeewww.theres mac n cheese.n theres pizza.but not at same time.yuck.lol.Its really good.Lol.lol.dont think so.Oh its good belive me.nope lol.Yup.:-*.all done?.Eating na its all u can here..ok lol.Lol.  
892,9f45d2505950d3fc42ab6244b663e35f,hi :).hey baby.hi what ya up to.missing the shit outta you.aw me too.what did you do last night.went shoppin with my gramma n then to dinner.hey i brb.ok.ugh my grammas yellin at me right now.....I hafta go help her for a while again. I hope you'll be on later maybe??.hey i will be ar somepoint but if not leave me a myspace msg teling me when ur gonna be on cause i can check it from whereever or call me.  
893,9f5f67e677b93fce2561bb8a45cf66cd,hey.u there?.hey you.hey.what u doin?.nothing u.talkin 2 u.u there?.u there.ya.said talkin 2 u and u there cuz u didnt answer.i never have problem talking 2 othe ppl only u cause a delay.y is there a delay?.i dunno its killing me.what is?.u there?.the delay.ooo.i can log off n see it it goes away.its ok baby i love you.i luv u 2.lotz n lotz.what u do today.nuthin school n i cleaned my room b4 mom got home so she b happy n i could talk 2 u.:) good gurl.ya.did u do what i wanted you to do today.waitn 4 mom 2 get stamps.how it feel?.how what feel?.did u go to school without panties.ooo.i tried 2 but it was wierd n i didnt.how was it qwierd.i just was.it just was.ok baby.k.dont b mad.im not baby.kewl.im gald thot u would b.no ill only be mad if u lie 2 me as long as ur honest im happy.kewl.im not a liar they sux.i agree with ya.kewl.u there?.no i ran off 2 ky.ooo.kewl.i wish.me 2.kewl.u there?.uea sorry trying 2 keep my unclrs dog outta trouble.ooo.whats he doin?.exp;loring.explorin what?.my pc room.ooo.hes a lil asshole like his owner lol.ooo.what kind a dog?.a ptbull.whats ptbull?.a pitbull.ooo.hes mean.ooo.i miss my dog :(.wheres ur dog?.she got ran over a couple monthes ago.ooo thats sooo sad.im soooo sry.its ok hun its part of life.ya but its suxs.i love you.i luv u 2.aww.:).:).ya lotz n lotz.what u doin?.u there?.whre are you?.  
894,9f603956ebe680c19c4f686c5a4722f0,are u there.guess not i'll be on at 11.  
895,9f669ed29aae963841128d000d5ac1b5,:(( IM meeeeeeeeeeeeeeee!!!!!!!.hey!!!!.u here???.  
896,9f69571b89b62e4f3959b00895702857,hello Aimee it is 1:49Am.i should go to bed now.hello it is 2:03Am.now I am going to bed.i hope u will come early tomorrow night.  
897,9f9b55b31ce66edff68ec76fd098b0d5,is your dad passed out.Dont matter what time it is tonite call me if u can.  
898,9fabf66d686e2942729823af7d920c35,well maybe tomorrow we can chat.....r u ther.  
899,9fc9024215e6e3e5cebcdd758bc1bd64,ok i am back.hey sorry i went to eat bfore.i got some taco.what u have.frosted flakes.i like them too.is ur truck fixed?.yes.and already for it to come down and pick up.aww.u know that my myspace account was to be deleated like 2 month ago.i sent them a nasty email about it.its ok.may be i have to do another one so i can see your.k.so what up.&gt;-).im here sorry.it ok u thinking.just gettin ready n stuf.kinda slow im not awake lol.lol.k.but ur sexy.ty lol.:-*.what r u doin now?.have sexy though about u.awww.and u.ill brb im gonna take a shower quik.humm.like some help.aww lol.seriously.k i will be here.  
900,a0197a200e847693e7f2fd69424185be,:(.R u still my grl friend.?.ya.I'm sad...y????.U haven't calld me.i'm not at my gramma.Where u at.?.a hotel.Wit who.?.my stepmoms fam.How r u on a comp.?.in the lobby.O.Use tha fone real quick.. Call me.r u long distanse tho?.Naw.i dont got ur #.3107562170.i gotta get off the puter 2 call u.like the phone isn't here.um i'm gonna go and try now.  
901,a078991be850f9813030847e884e1abe,you there.hi.hi!.I was wondering if you was going to speak to me.im srry.lol i ddint even look at the list anddddd my sis came in.ha thought you had forgotten me aready.never.oh ok.im so bored.so wat r u doing?.just setting here and hoping you came on.awwwww.been thinking about you all day.thats kool i th ought about u too.oh hun what was you thinking.i was just thinking i was glad i met u and that i was lucky too.:).do you live in Lansing or close.i am like an hr from lansing.oh ok which way.im in grand rapids.oh great that is closer to me.well good!.yep.:).wat town r u from again?.Elkhart In it is in my profil.thats rite.i am just happy u r closer.me too you are just 2 hours from me not bad a short drive.yay!!.oh I am glad you are close mmmmmmm.your mom work days or nights.srry got booted.ok hun.I ask if your mom worked days or nights.nites she goes in around 3 and gets home between 10-11.oh ok.hun do you delet your talks so she can't find them?.i dont do the archive thing.oh ok good.do u?.yes I keep some of them for awhile.noone reads ur puter?.no I live alone.ahh kk.u r lucky lol.oh ok I wish you was living with me;).that would super kool.yep it would be love to get to hold you every night.lol that would be fun.more then you know sweetheart.:).you baby setting now.yea.I am going to have to call you some time soon love to hear your voice.that would be awesum.maybe this weekend?.yes i know will sometime when your alone.good.yep.:) i like u.me to so when you call talk to me on the phone let me know and i will call.kk i think maybe this weekend unless my sis goes to grams or sumthing.baby I like you very much and can't wait t o be with you and hope you will set on my lap with us both naked.wow that would be fun.yes I know.i want to feel you all over and love you.i know im gonna feel so special.I sure want you to I am just worried that you won't like me because I am a lot older.i think that is wat i like about u so much.great.you just can't tell anyone about us you know.i am not gonna tell anyone i swear.i wish u wouldnt wrry about it.great I didn't think you would it is just us and when we can be together.being your as close as you are hopefully we can more.u mean u would come more then once?.wouldn't you like me too.heck yea.and the answer is yes if you want hun I want to please you.i would luv that.I want to get to lick and eat your sweet young pussy all you want me to and will let me.i like that lots.I would love to get to have a lot of oral with you hun.hmmm thats prtty darn kool.mmmmmmmmmmmm baby.:D.im just surprised u like to do that so much.hun I wish I could every night I love and enjoy it a lot.wow.and I am hope to show you how great it is and that you will want to also.umm i dont think u will have a problem with that lol.:) hoping not.:).u r just so sweet.ty hun.your my sweety too.:).are you going to be ok gettting naked for me.yea.i trust u.ok great I promise you won't be sorry and am hoping you love it and what i do to and for you.i know i will.I wish i could read all your thought and know more about how you feel and want.well i am not sure wat i want but i know im rlly looking forward to seeing u.well that is good.just it would be nice to know what you want so I have a good idea what to to fast and go from there to show you more.u can always ask me when we do stuff.ok so it will be ok with you no matter where I touch you and what I do first.yea as long as it dont hurt.hun I am not going to hurt you I promise and if I do any that starts to hurt just tell me and I will stop untill you are ready for it.kk that makes me feel good.im gonna go cauz i need to get the rest of my hw done.i will try to come on ealier tomorrow nite.I can't think of anything that would hurt unless when i fingure you and we can do it slow and take our time so it won't I want to shhow you how to enjoy not have pain.that is rlly sweet.so iw ill tty tomorrow?.nite.  
902,a09fff1f1d80c64b9f0aec53c095be9a,hey whats up guess u or offline but just wanted to say i will be leaving in five minutes.so i guess give me a call around 530.ok see u soon.  
903,a0b239c1a240bfe148928ddda8485f83,sorry i had to go so soon.ttyl.:-*.  
904,a0bdb55705b8038c809fb075b33b33fc,You on?.not around.  
905,a174ac34ea596ccd93ee60313349d653,im back.u still there.  
906,a1d8e41ed11c470db0dc2ccc0f23be57,"hey beutifull.had kids ovr the weekend.hey how r u.sorry.for what?.miissing them and u.u missed me?.very much so.i figured u forgot me u didnt say hey for like a week.kids..sorry.soccer football.thats cool.glad u got to see em.daddy home.ya.bummer.yea i know lol.can ya sneak out...or will that get ya into trouble.when?.now.for what?.what ya wanna do.i gues go to sleep lol.got school tomorow.k.so beuitiful.what is?.u.wow ty.hope to meet ya some day.ill wait.really?.yea.thats sweet.ty.:).well if ya dont wanna meet im prob gonna go to bed.wish u werer here.lol.did u mean u now?.call me.i better wait til he cant hear.when is that.idk.?.when he goes to work or busy i gues.u cant call for a sec.mayb sometime.k.what did u wanna talk bout.u.aww.things.the future.whats in the future.whatever ya wanted to.donno.havent talked to ya yet.i know :).so beutifull.wow :""&gt;.=;.talking is the next step.k.if ya wanna take it.gues we can see.freinds are forevevr.ya thats cool.k.r u busy now?.not for u.chattin with ur gf? :).no.playing a game.thats cool which?.card game y8.hmm with who?.online.millions.o lol.that sounds fun.yep.so cute.whats cute?.u.:""&gt;.will ya le me ...never mind.huh?.little perve in me ill stop.lol.what were u gonna say.call me ill tell ya.DONT GIVE MY # OUT.i wouldnt.call me.:).will ya.?.ill try.xan ya now.can.u really wanna talk dont u lol.:).yep.dad called sorry.ur dad?.yea.call me plz.?.well god bless.ur goin?.yea.ni night.:) sorry.love to hear your voice.last chance?.last chance?.to talk.forever?.edit number.no.silly..for the night.?.:) dads still up.k night.  "
907,a1e6645e860759514ec7e707929822f7,moring sexy hope u sleep good i would like an answer to what i ask latter today please.like i said i know what i would like to get out of this want to her your 1st&gt;:D&lt;:-*:x.have a nice day:x.  
908,a233bed9f0c18cff295a3a3301346f9b,"u hiding from me?.i havent see u as online in my buddy list in a while but sure enough i browse through the ohio chat rooms and find your name.yea i here.how come your invisible?.cuz i got a asshole buggin me.thats not me is it?.lmao no.what is he buggin u about?.he wold im me then he wold buzz me over n over.bein a retard.why not just block him then?.i dont no how.know.show me how.well just make sure he isnt on your buddy list.....then when he messages you it will give you a red circle with a line through it in the upper right of the PM box....with ""ignore"" next to it.then they cant message you while you are online for that session.but it doesnt give you the ignore button if he is on your buddy list, so make sure he is off.click on any random name and you will see the ignore thing in the upper right.u got it?.u there.yes.k it freez up on me.he is on my list.well if he is really bothering you then take him off.so what you doing for easter tomorrow?.nothin.havin ham n stuff.cool...u having other family over or just u and your mom?.me n my mom n my aunt.cool....so your mom doesnt have to work.nope.cool.your not very talkative.im chattin.not with your bf though....u dont even want to see your bf in person.  "
909,a238f68e5bfb3ff9f38ef1d04a390c3c,<text/>hello.hi.how r u honey?.I'm ok.you?.ok too tks.so how was ur day.o k.heh.so mom went to bed early?.I gotta wait till the 30th to see you.no.shes out.ok.or the 31st.I sorry :(.oh?.you said ok.no?.i said ok for saying she is out.oh sorry.is that ok though?.actually I told my wife that I am going with my friends on saturday.UT OH.can you tell her it changed?.yes I have to now.actually I just baught a DVD for u today.ya?.yes.what kind?.what u asked?.you gots me nastys?.yes.oh boy :).so that u will see them and get wild.lol.oh ok.also kept condoms in my bag.lol.for me?.ofcourse I have to use.for ur protection.ty.yw.so 31st is definate?.ya.I promise.can you come on 30th?.dont worry after all u havee to take care of urself too.30th is friday.so till 5PM I have job.then you can come?.ya?.not on friday.and stay till 31st?.I will come on 31st and come back on 1st.ok sweet :).so it is saturday and sunday.ok.its good for both.ya.so what heppend ur dads plan of 24th/.not sure.he didnt say to me.he just told me we cant go till the next week end.oh ic.but if u like I can come to truckey and we can enjoy in the motel.is better to wait for Reno\.trust me.ok.because I have no patience!!!.lol.are you a doctor?.no.patience.then your not supposed to have patience.ha ha ha ha.how can i wait to meet my young girl friend?.I dont wanna wait either.I sorry.really.I know.but u know beats of heart.can not control.I feel bad.and I am sad.:((.why honey?.it is ok better to be late than never.cuz you are sad now.its ok Honey.as long as u r with me in spirit its fine with me.ok.so u delayed ur pleasure for one week.no my dad did that.:(.I'll brb.:D.ok.how long you be on here right now?.as long as u feel sleepy.why?.will you wait for me so I can go take a bath?.I'll hurry.sure honey.ty.I will be back soon.ok honey.  
910,a274bd8f9a0bd86979f065a674e63718,"hi love, i have look 2 see if u came back on a few times, i didnt like how our talk ended that day, i am wondering if i made u upset, if i did i am very so sorry. i am sorry that one guy hurt u and got u in trouble that 1 time. from our chat that day i was thinking that i sounded like him and i am so so so sorry. i totally understand and it hurts me so bad that what happen 2 u interfer your trust in me fully. u r 2 good of a young women, so nice i cant do that 2 u, i am sorry if i made u feel otherwise. i worry about u hunny and i am sad because of this. and 2 let u know i will wait that week of that weekend for that info ok i hope it b toward the beginning of the week. i hope u dont think different about me i have something 2 show u on cam mon night i b on around 10:15 10:30 the regular.time and again i am sorry i just love u and i know u feel the same i hope i didnt shakin that. have 2 go 2 bed hope 2 see u mon night I LOVE YOU CARRIE MARIE. please dont b mad or upset with me..  "
911,a28a45fa1b5ed8f4a457c0142df43640,i love u.love ur sexy voice.  
912,a28fbf4af521a2d06a41042d049be6e1,"u ever come back.u there?.hi yeah.so can i pick you up or is it to late.tomorrow wuld be good.alright.do you have to go to school today?.umm tuesday u mean.wel tuesday is today really.but yeah.lol.i culd be ummm sick.<text/>lol.do you have any other pics?.what u wana do.no i dont.sry.whta you think girl.whatevr is fine with me.sucks that you can't come out tonight.yeah sry.did you mom here you calling somone?.i duno, i think she jus got up.what did she say to you.?.go to bed, lol.lol.so what scholl you go to?.school.harper woods.cool.so are you still a virgin?.yeah.thats cool.hey what time do you have to be at school today?.i leave here at 730.you think your mom will buy you being sick?.yeah, she will.what time dies she go to work?.does.lol.she will leave bout same time.will anyone be home after she leaves?.nope.cool.so are you ready for me to make you a bad girl?.and you can stay my good girl?.bad sounds like more fun, lol.you don't have a webcam do you?.no sry.thats ok.so what will happen if your not there when your parents get home?.i duno, mom is usually out late n e way.oh yeah?.out late doing what?.i duno, lol.so what if i decide i want to keep you here all day?.then i gues i stay all day lol.cool.it cool if i want you to go down on me?.yeah i culd do that.sweet.damn girl im going to have you coming or drinking all day.lol, kewl.so is there anything in particular you fanitisies about?.fantisies.think about sex alot.lol.what were you going to say?.i duno, wonder what it wuld gfeel like.what would u do if i wanted tocum in you?.tha wuld b ok.you cool with making this a regular thing then?.if u r nice to me yea.i could pick you up on a friday and keep you till sunday that night.oh ill be nice.why wait tha long.oh no im not saying that i just mean like every weekend i could just snatch you up.ok, lol.but im still on for today after your mom leaves.ok what time.what music do you listen to?.i like linkin park alot.and puddle of mud.ever heard of clutch?.no they good.oh hell yeah they're better then linkin park could ever hope to be.kewl bring the cd.why don't you call me after your mom takes off for work and ill let you know if i can come pick you up right away.cuase ill have to call in sick to work.and i will bring the cd.what were you goingt ot say?.can u jus come at like 12:30.tha wuld be best.tha way i know she isnt comin home for lunch.cool.so how tall are you?.im likew 5 2.can i ask your weight?.sure 110.damn your thin.lol.i dunno my cock might not fit in you lol.whys tha.cuase your so small and its like 7inchs high and an inch around?.sure it will fit in your mouth honey?.lol i thin so.you want me to go down on you and lick that clit girl?.that wuld be kewl.so do you drink liquor or beer?.i have had beer b 4.you ever had a mixed drink?.nope.and what did you think of the taste iof beer?.i like it makes me silly.youll love liquor then.kewl.ill mix a drink for you when i bring you over.can u come today at 1230.thas kewl thnx.yeah.ill have to see if my work will buy me being sick.u sure u will.but it should be all good.hell yeah girl.cuz im stayin home.i will trust me.what if they don let u.then ill come get you tomorrow cuase tomorrow i know i can it has to do with what manger is working.ok.will you give me a call around 1130?.yeah i will.can you talk on the phone now?.cant miss alot of school tho.oh thats why i was talking about the weekends.i cant now she is watchin tv in her room so im bein quiet.ah.your mom an insomniac?.i gues so lol.im going to make you come all day long.kewl.better not let your mom get a hold of those panties shell probably be able to smell cum all over em and think somethings up.lol.infact just don't wear any lol.ok lol.so could i ask a favor of you tomorrow?.sure.do you have any really short skirts and really small tops?.i have a short leather skirt.hell yeah where it plz.i love thatstuff.ok i will.so what # do i call later.u gonna cuddle up to me on the drive there?.sure will.do you still have the 985 one?.give it 2 me again, i closed the window.edit.k, thas kewl.so what grade are you in?.9th.hey brb, got to get my cat.ok.lemme know when your back.u still there?.soryy yeah.stupid damn cat.what happened?.he wanted in then ran, lol.had 2 chase him.lol.i betr go an get some sleep.so is the east side of detroit still nice or does it all look like trash now.its nice.alright talk to you later today them.when should i call.1130.ok will do, nite hun.nite baby girl.nite.and a big kiss to you to.  "
